,voice_filename,transcript,accent,gender,tone,mfcc_mean,chroma_mean,contrast_mean,centroid_mean,bandwidth_mean,zero_crossings_mean
5679,voice_5680.mp3,کشاورزان انها را با جمع کردن خاک اضافی در اطراف پایه گیاه در هنگام رشد می‌پوشانند.,فارسی,male,normal,"[-345.5848     107.66884    -40.00597     46.553234   -20.885439
   48.33426    -36.770226     0.812536   -27.340445     1.9323053
    8.242392   -33.830067    26.558064 ]","[0.30998817 0.37523466 0.46440578 0.4510707  0.4994708  0.44360825
 0.36903685 0.4166427  0.48649466 0.40127778 0.29794806 0.2961679 ]","[25.89226392 13.85125184 19.50782791 20.82860502 35.81227384 53.12618139
 29.90111261]",2324.954302687424,1458.6726083119229,0.27031648596938773
5680,voice_5681.mp3,زراعت صحیح سیب‌زمینی در بعضی شرایط می‌تواند کاری دشوار باشد.,فارسی,male,normal,"[-331.9108      49.958332   -22.206535    52.77209    -14.864575
   55.513172   -44.674767     1.7019063  -18.172182   -16.634548
   18.388336   -33.196087    14.399585 ]","[0.47299626 0.5017745  0.4696555  0.399351   0.391711   0.34044892
 0.32869953 0.32393283 0.3675271  0.38409704 0.46493027 0.44797292]","[27.54601951 13.52736213 22.13180669 21.85421739 35.2898632  55.58323829
 29.34293922]",2849.2245333564792,1399.027094117878,0.33463270399305556
5681,voice_5682.mp3, کشاورز می‌تواند توسط چنگک باغبانی خاک را زیر و رو کند.,فارسی,male,normal,"[-366.2532      92.677765   -37.078346    33.902576   -31.988403
   64.77606    -31.531792    -2.1875324  -11.371667   -14.09255
   15.145266   -29.791035     9.973382 ]","[0.4654187  0.5422269  0.4152281  0.33915436 0.44137427 0.41555953
 0.40345636 0.35294035 0.33745205 0.3946482  0.49044272 0.47556224]","[26.76762383 14.93481229 18.77489959 19.24382466 35.53075549 54.59843885
 29.48869994]",2473.6184594951646,1446.1997676217154,0.287406589673913
5682,voice_5683.mp3,در مزارع بزرگ‌تر خیش زنی روشی سریع‌تر است.,فارسی,male,normal,"[-366.653       45.63507    -34.851616    54.08696    -20.389277
   57.538315   -40.146732    13.486434   -15.011244   -18.614294
   25.026709   -40.207962     7.4237103]","[0.6481631  0.55059075 0.4116854  0.4002638  0.44180048 0.36289224
 0.31475878 0.3049727  0.32112363 0.37543336 0.4754011  0.5979125 ]","[26.56339406 13.86686136 19.67128479 21.26119237 36.31817595 56.50882483
 28.94768127]",2945.28231854239,1392.0212490345552,0.3586800388558201
5683,voice_5684.mp3,در مزارع بزرگ سیب‌زمینی معمولاً از دروگر سیب‌زمینی استفاده می‌شود.,فارسی,male,normal,"[-396.99368     61.791084   -29.499107    53.94829    -19.810278
   50.569923   -45.367893     7.5755897  -12.741469   -16.348722
   14.094901   -35.735676    12.521482 ]","[0.5039646  0.5238501  0.5599815  0.4671131  0.44270155 0.3673105
 0.3141714  0.33797157 0.37965813 0.37501794 0.41025814 0.42035514]","[25.73791875 15.1860432  20.13636955 20.88399671 33.84366568 55.09810043
 28.72037425]",2767.3008793784315,1402.225812983011,0.3316037419527897
5684,voice_5685.mp3,برای نگه داری سیب‌زمینی‌ها و کند کردن روند طبیعی تجزیه، که شامل تجزیه نشاسته می‌باشد,فارسی,male,normal,"[-391.89398     74.84115    -26.238798    60.456726   -14.5534
   39.317852   -47.579796     6.4415765  -21.268597    -9.76081
   18.61292    -35.56113     14.245993 ]","[0.49448282 0.54111665 0.40791056 0.36825183 0.47914246 0.35634214
 0.38871953 0.4215888  0.44274744 0.4219906  0.38820693 0.39230317]","[27.10817822 13.81179608 20.57506548 21.15916903 34.06001697 53.87418529
 29.74232378]",2544.5339613654032,1473.8357145658385,0.2842489346590909
5685,voice_5686.mp3,اید وسایل ذخیره‌سازی به دقت طراحی شوند. ,فارسی,male,normal,"[-374.87924    46.894123  -24.341625   48.823277  -19.586735   50.577137
  -37.348866    9.998494  -17.207916  -13.426314   15.919921  -35.27178
    6.167086]","[0.4243718  0.44229683 0.5111582  0.5836051  0.6197433  0.45629415
 0.31620553 0.30105537 0.33793265 0.38065735 0.50979406 0.49153543]","[25.69121909 13.2668648  18.53639453 19.46488492 34.42238125 55.28201094
 28.44956727]",2942.665681554854,1521.406731099767,0.37188209235335196
5686,voice_5687.mp3, قسمت‌های سبز رنگ کافی نیست و چنین سیب‌زمینی‌ها دیگر خوراکی نیستند.,فارسی,male,normal,"[-3.5586642e+02  5.3249664e+01 -1.3981837e+01  5.3937901e+01
 -1.4129777e+01  4.9212776e+01 -4.7503719e+01 -1.6597058e+00
 -2.5445137e+01 -1.9664761e-01  1.0669133e+01 -3.1448282e+01
  2.4931654e+01]","[0.36616412 0.5239678  0.5374528  0.39231923 0.454244   0.3836504
 0.33472157 0.36715287 0.4112817  0.3698391  0.2855732  0.2844003 ]","[25.93161425 14.43087933 22.81544303 24.4786952  34.56784188 54.85434539
 28.91702663]",2781.2017679495116,1405.2182350460291,0.32964909126569036
5687,voice_5688.mp3,درختان سیب حاصل از کاشت دانه بزرگ هستند،,فارسی,male,normal,"[-344.20242      58.026386    -37.757328     53.769512    -23.447983
   37.571342    -52.476086     15.49341     -15.404689     -0.88346356
    4.1994452   -29.638147     18.979914  ]","[0.3575194  0.47132784 0.55771136 0.6898111  0.5576803  0.26697245
 0.24276167 0.31002405 0.37349015 0.37254533 0.3333965  0.33614194]","[25.44166655 13.5938739  16.82149236 20.66700439 29.47471361 55.32260145
 28.5651663 ]",2945.4525048087153,1438.8064480787118,0.3628838900862069
5688,voice_5689.mp3,در نتیجه طیف وسیعی از ویژگی‌های دلخواه به دست میاید,فارسی,male,normal,"[-288.3877     86.10583   -42.1065     51.29497   -28.249674   46.095066
  -36.453133    8.229285  -24.141272  -11.095707   21.426468  -42.741863
    6.437032]","[0.5618954  0.52295494 0.49132484 0.4824781  0.4360346  0.33810726
 0.2628298  0.3169231  0.37481126 0.3968193  0.4434599  0.530795  ]","[27.99322687 14.19003682 18.09527207 18.67973539 35.40824782 54.56758938
 28.8030902 ]",2644.996684593325,1385.6897465321242,0.3202073317307692
5689,voice_5690.mp3,ز جمله اشپزی، مصرف خام و تولید شراب پرورش می‌یابند.,فارسی,male,normal,"[-5.42544373e+02  7.42001266e+01 -3.98658447e+01  5.41704178e+01
 -1.23458118e+01  5.37124672e+01 -3.80216408e+01  5.70732169e-02
 -1.84552517e+01 -1.53849325e+01  1.99626389e+01 -2.90622978e+01
  2.23189330e+00]","[0.41731495 0.342732   0.3595815  0.39247602 0.46065658 0.35115007
 0.3402534  0.36087212 0.39085987 0.46988595 0.44317076 0.46155712]","[27.65817755 14.64056928 21.65585535 21.97069665 36.17479909 53.89889518
 29.35832597]",2560.1341977300654,1376.269574879933,0.2994851670506912
5690,voice_5691.mp3,درختان سیب معمولاً با پیوند زدن تکثیر داده می‌شوند,فارسی,male,normal,"[-349.6808      75.984634   -37.78427     48.91062     -6.0279875
   39.51761    -33.00083      7.208261   -18.613085    -7.7971826
   13.694059   -33.445244    13.467892 ]","[0.38242626 0.44286856 0.5001649  0.45441473 0.4361389  0.34209442
 0.33465084 0.4021872  0.45305783 0.47054434 0.42999527 0.3615423 ]","[27.37020989 14.90978385 20.08985262 21.320779   33.10941495 52.95838444
 29.59471675]",2409.958351722878,1374.2481911621471,0.27601700599747475
5691,voice_5692.mp3,گرچه سیب‌های وحشی به سادگی از دانه می‌رویند.,فارسی,male,normal,"[-399.68784      54.637005    -33.94073      42.148228    -28.853584
   47.51577     -43.112427      0.55735606   -4.2786894    -9.625222
    1.749667    -23.25649      14.745561  ]","[0.45810878 0.47654366 0.51115906 0.44053796 0.40928644 0.3384559
 0.29122388 0.3498869  0.38790977 0.43954352 0.4827726  0.4804107 ]","[25.49881665 13.6840697  18.60540114 20.02300607 31.03507901 55.96099383
 28.81261941]",2806.3837682359745,1395.6792469628335,0.35161194620253167
5692,voice_5693.mp3,سیب درخت برگریزی است که معمولاً ارتفاعش در درخت‌های کاشته شده,فارسی,male,normal,"[-352.457      66.03493   -24.187042   51.534554  -10.278078   37.769104
  -61.505817   12.128425  -14.24779   -12.326202   19.736866  -26.110283
   15.360248]","[0.40516058 0.41062984 0.4116484  0.53648484 0.46106133 0.30475205
 0.25643831 0.36421034 0.45959812 0.46103978 0.39926854 0.34601083]","[26.81316786 13.81121019 19.3787549  23.46195216 37.34095797 54.41856529
 28.92616655]",2688.8545775271195,1475.4609261157525,0.3226128472222222
5693,voice_5694.mp3,شکوفه‌ها در بهار همزمان با جوانه زدن برگ تولید می‌شوند. ,فارسی,male,normal,"[-348.6742     132.56563    -54.34042     14.782345    -4.993003
   64.79142    -48.11109     -2.5936913   -8.14581    -10.509402
    8.815982   -31.042791    27.850445 ]","[0.38011515 0.41899872 0.44522592 0.45519912 0.40734008 0.31344953
 0.36951968 0.5250654  0.5249202  0.38674667 0.32375613 0.32457224]","[27.78418036 14.31331377 18.8040401  19.00696989 39.23703313 51.81770216
 30.44398173]",2082.541827218162,1315.4716250253516,0.23779296875
5694,voice_5695.mp3, انواع مختلف با اندازه‌های بسیار متفاوتی وجود دارد. ,فارسی,male,normal,"[-424.2177    111.856735  -36.63302    34.159718  -19.5582     55.160477
  -36.700043  -12.014201  -12.436373  -13.105847   16.658634  -33.132416
   16.980951]","[0.50642794 0.5410326  0.48965713 0.42030135 0.36089855 0.2813853
 0.37144852 0.46255437 0.44400904 0.40400437 0.3932048  0.4149983 ]","[26.66876312 13.68598543 19.17821954 19.690715   36.59252921 53.24542464
 29.56057645]",2246.903392081036,1396.8999635779307,0.2614938446969697
5695,voice_5696.mp3,تعدادی از خریداران، به ویژه ژاپنی‌ها، سیب بزرگ را ترجیح می‌دهند,فارسی,male,normal,"[-354.55035     85.27997    -37.356853    47.142353   -23.786404
   56.24287    -31.977625   -13.447041   -16.871456    -1.5228704
    7.7695904  -30.695438    17.298136 ]","[0.45383987 0.46492532 0.42512032 0.4354366  0.45567226 0.41260642
 0.3721859  0.38466156 0.4087172  0.41750637 0.40786812 0.41351393]","[26.92819736 13.39270269 20.23301343 20.8888403  34.07506133 53.01087366
 29.63132711]",2436.151873802696,1332.6457770388338,0.2858909324363426
5696,voice_5697.mp3,معمولاً برای گرفتن اب میوه استفاده می‌شوند. ,فارسی,male,normal,"[-342.54495     103.39856     -32.538776     27.568851    -16.391697
   46.607063    -40.77342       0.80994815  -10.847807    -10.265048
   12.845246    -35.04876      17.462109  ]","[0.45872578 0.42338154 0.33249602 0.39387658 0.3862692  0.31190532
 0.36775327 0.43955082 0.49865034 0.4854273  0.37960818 0.3760993 ]","[27.24975275 13.81811307 18.49263161 18.59465317 38.06767207 53.21747688
 29.78050136]",2264.6365263514604,1393.6284776452603,0.25467035424618323
5697,voice_5698.mp3,گرچه گونه‌های دو یا چند رنگ هم ممکن است یافت شود.,فارسی,male,normal,"[-3.7028735e+02  8.3355385e+01 -3.0585968e+01  3.3114429e+01
 -1.5186681e+01  4.8592289e+01 -4.0483994e+01 -1.8451126e-01
 -8.1561489e+00 -9.0807781e+00  1.1810132e+01 -2.3991245e+01
  1.4149814e+01]","[0.4805886  0.47614375 0.40404695 0.3878319  0.4196695  0.30339354
 0.32189977 0.37893036 0.4061619  0.43568003 0.4942312  0.4615256 ]","[27.73043633 13.74888505 17.90255086 19.0996137  33.27986791 53.29074651
 29.75692372]",2352.75200945087,1428.5847515397018,0.2716245993589744
5698,voice_5699.mp3, پوست بیرونی با لایه محافظی از ترشحات مومی پوشانده شدهاست.,فارسی,male,normal,"[-426.0842      50.34015     -4.8830676   61.354935   -15.567524
   44.794876   -44.26694     11.287653   -30.39937     -6.994188
   15.177288   -27.76121      9.628648 ]","[0.4045444  0.49897632 0.47597754 0.5241201  0.5082368  0.25896564
 0.27312642 0.3408778  0.3414916  0.32072112 0.33470604 0.31008357]","[26.77608335 14.55899913 21.2664273  24.73847097 37.34888466 54.66406073
 29.04860014]",2753.2736339487865,1532.788983693905,0.3174357586596386
5699,voice_5700.mp3,گوشت میوه معمولاً سفید متمایل بزرد کمرنگ است، ,فارسی,male,normal,"[-395.34924     61.048546   -23.89471     62.07938    -13.789935
   38.638035   -39.972565     1.1469624   -8.913338   -21.025087
    9.993461   -16.846415     2.519246 ]","[0.48752624 0.49190488 0.38628912 0.32162213 0.41687578 0.38107684
 0.32489032 0.39790484 0.42783862 0.49716413 0.50487304 0.46156704]","[26.95735997 14.00002269 20.27257802 20.66866064 34.83114515 54.88871146
 29.35980882]",2644.6307388775435,1410.3629002590528,0.31373025052374304
5700,voice_5701.mp3, گرچه گوشت صورتی یا زرد هم شناخته شدهاست.,فارسی,male,normal,"[-361.6854     58.0701    -35.3458     68.905846  -17.297377   49.08386
  -70.48484    22.951586   -8.572045  -29.124369   27.523697  -28.356972
    6.782853]","[0.5355319  0.60095906 0.4982023  0.44230378 0.4378872  0.3076369
 0.16884902 0.23009227 0.32057372 0.38135484 0.44677138 0.5317274 ]","[26.59751516 12.98817715 19.55672933 22.6840806  39.15029699 56.21638123
 28.64374115]",2995.9360365538546,1396.5830042314337,0.37138171073717946
5701,voice_5702.mp3,شاید درخت سیب قدیمی‌ترین درخت کاشته شده باشد,فارسی,male,normal,"[-352.54623    57.75219   -39.91377    67.81083   -22.298971   45.0712
  -48.39217    10.320366  -12.787474  -16.950312   22.107382  -34.617786
   12.590382]","[0.5406121  0.66214836 0.58274883 0.42113423 0.40137753 0.34754664
 0.31216097 0.29889637 0.30033082 0.35741952 0.4141853  0.45978642]","[24.20738694 13.53735236 19.50338536 21.59502561 33.58302372 55.20665321
 28.28088806]",2802.8176024871636,1409.4770118129152,0.35122825985863093
5702,voice_5703.mp3,سیب، در سده هفدهم توسط مهاجران به امریکای شمالی اورده شد,فارسی,male,normal,"[-388.31082     83.966545   -33.319386    55.515434   -14.420096
   28.37191    -41.14466      2.3909595  -12.382911   -19.254839
   21.003592   -20.919037    -2.8453143]","[0.44574776 0.58264005 0.5340303  0.3878376  0.38565    0.33169666
 0.3688661  0.41020247 0.42186087 0.40672117 0.4356494  0.41579115]","[26.68888679 13.63224279 18.08940029 21.3444036  34.49084531 52.37205769
 28.58979615]",2278.1085076953364,1355.8543230656983,0.27290326286764705
5703,voice_5704.mp3,سیب‌های مختلف که به شکل دانه از اروپا اورده شده بودند,فارسی,male,normal,"[-330.80267     78.26565    -36.599777    52.87388    -11.676991
   46.322475   -52.724323     7.5987506  -11.422328   -22.42575
   19.281542   -27.143808     3.8022566]","[0.51301837 0.53869426 0.45249256 0.3693625  0.40875727 0.271774
 0.25963783 0.3640494  0.3769684  0.38368654 0.45993027 0.49140385]","[25.4941814  12.61200052 19.66859853 21.88193747 38.66538651 54.4822061
 28.35768844]",2582.4707703309614,1414.1331348575723,0.3107352120535714
5704,voice_5705.mp3,اما انواع دیگری از گلابی وجود دارند که به گلابی اسیایی معروف است ,فارسی,male,normal,"[-349.00348     62.94126    -16.51339     38.638454    -8.239064
   44.073315   -39.092026     4.4889345  -15.012734   -18.429897
    9.871843   -20.029747     2.7050097]","[0.41962868 0.4415066  0.43252343 0.45301136 0.38213587 0.2750688
 0.38876477 0.4798024  0.48232156 0.4798106  0.43281075 0.3973632 ]","[26.39744681 14.0681576  20.36680665 20.76041902 35.68310172 53.7861317
 29.4696509 ]",2513.9715648985443,1493.2097286568364,0.2855016830119681
5705,voice_5706.mp3,در منابع المانی منشا گلابی را در کوه‌های البرز ذکر کردهاند.,فارسی,male,normal,"[-389.0967       96.862976    -47.500763     48.059902    -16.803228
   41.993572    -37.88219       6.1222525    -4.898776    -24.34847
   19.940466    -21.294905      0.78779155]","[0.4708753  0.51626515 0.49690136 0.44761634 0.4004385  0.2964065
 0.31226355 0.41804376 0.5122043  0.51049936 0.45087788 0.44413236]","[26.05469505 13.74686273 18.19833437 19.15735564 37.52502232 52.87303675
 29.40110003]",2309.2351034322837,1406.9853888116977,0.2719223611856223
5706,voice_5707.mp3,انواع مختلف گونه وحشی ان در جنگل‌های گیلان و مازندران وجود دارد ,فارسی,male,normal,"[-396.99048    97.126495  -34.441532   44.51784   -17.007166   34.041435
  -40.2295      8.364351   -8.850702   -8.459125    7.716509  -24.911856
   10.53715 ]","[0.47617456 0.5160484  0.57550055 0.57456285 0.5318904  0.5002123
 0.41782147 0.4597687  0.4977228  0.47166863 0.44276115 0.40076432]","[25.35727514 14.1177222  17.20383501 18.63953793 32.64627745 52.47878016
 28.89883588]",2295.6708402567892,1475.5644747455656,0.2839551903735632
5707,voice_5708.mp3,جایی که زمستان‌های سرد باعث برطرف شدن نیاز سرمایی زمستان ان می‌شود,فارسی,male,normal,"[-439.30505     81.97199    -19.565378    45.797638   -24.610252
   56.273476   -51.359417    11.7723055  -10.817818   -16.366404
   14.390178   -31.259396     3.40957  ]","[0.43075243 0.52189654 0.49219042 0.44824347 0.4232179  0.2835032
 0.2735881  0.3927374  0.43766138 0.3345223  0.31145367 0.35650554]","[26.31980989 14.39579041 19.12318852 21.43500496 38.61521886 54.60497445
 29.11820899]",2633.622471717432,1373.6525015382103,0.30592742679625984
5708,voice_5709.mp3, فیبر موجود در گلابی مواد غذایی را جمع می‌کند,فارسی,male,normal,"[-4.07154938e+02  1.02934364e+02 -3.63336029e+01  5.01161537e+01
 -1.65398941e+01  3.98150444e+01 -3.45104370e+01  4.83038545e-01
 -1.15191336e+01 -1.06189308e+01  9.96945381e+00 -2.35434856e+01
 -1.17219150e-01]","[0.3223615  0.3461136  0.40717232 0.42533073 0.49825034 0.3774305
 0.22749369 0.32782507 0.5156838  0.5153939  0.42584926 0.34567684]","[26.42194573 14.42735517 18.70828569 19.46545063 39.21827007 52.50313489
 29.11694238]",2215.361777272497,1406.9406761913258,0.24295789930555556
5709,voice_5710.mp3,، در نتیجه غذا راحت‌تر از میان روده عبور می‌کند,فارسی,male,normal,"[-380.7056     101.66762    -42.79328     39.852837   -20.7292
   60.520607   -55.370277    19.064081    -3.4074564  -18.026358
   16.49614    -35.29683     14.396673 ]","[0.40499678 0.43532202 0.46237725 0.45016575 0.40680134 0.2670113
 0.3029968  0.4389649  0.51877165 0.48173848 0.41388535 0.374314  ]","[26.39087836 13.45953226 17.05322693 19.38236071 40.93432505 54.1924485
 29.61639993]",2566.7848082766177,1515.4710363740323,0.2977673760775862
5710,voice_5711.mp3,از خواص گلابی در طب اسلامی، به خاصیت ان برای قلب اشاره شده است ,فارسی,male,normal,"[-335.8825     62.998074  -16.966116   41.65672   -18.526213   45.808025
  -42.495625   10.130086  -19.589172   -8.733262   15.650423  -35.946533
   10.208989]","[0.41838768 0.5170753  0.54527265 0.5220463  0.552544   0.45690334
 0.294856   0.2988751  0.33778328 0.34785834 0.35072762 0.3384362 ]","[26.56064443 14.13750078 18.5520135  21.20540756 37.33444966 54.53476809
 28.69266151]",2714.505755928299,1416.6405936559233,0.32559461805555556
5711,voice_5712.mp3, این به دلیل وجود میزان بالایی پتاسیم در ان است.,فارسی,male,normal,"[-418.21597     79.69423    -13.406434    51.91117    -10.248842
   33.390545   -37.880142    -4.425114    -8.909118   -14.757457
   12.728258   -17.289629    -3.1896145]","[0.358315   0.40509325 0.5466597  0.52450204 0.39755893 0.30993477
 0.24347942 0.33451274 0.4151561  0.45202646 0.45788884 0.36302808]","[27.30116974 14.7409094  20.39612257 21.27733592 35.49638871 53.38078378
 29.78141839]",2272.4778455642368,1491.6868983164504,0.25697428385416665
5712,voice_5713.mp3,کنار یکدیگر برای تقویت قلب و حفظ سلامتی بدن بسیار مفید است. ,فارسی,male,normal,"[-394.4196      70.92235    -29.182049    50.525814   -12.479292
   46.51605    -59.337536    11.554082    -3.6651568  -24.76768
   24.463745   -27.460423     1.7342331]","[0.51922935 0.5225025  0.4930735  0.40977862 0.3617658  0.29459903
 0.37241408 0.46558502 0.4174675  0.41348383 0.46128935 0.53637666]","[26.63588639 13.80922886 18.9469437  21.07436064 41.68903904 55.71908638
 29.24044996]",2702.2415224571896,1424.9843268771199,0.33703674623115576
5713,voice_5714.mp3,طالبی یکی از میوه‌های تابستانی است که فواید و خواص بسیاری دارد.,فارسی,male,normal,"[-366.6204     83.38336   -16.564896   56.331226  -20.92318    44.389935
  -48.914433   -2.599112   -6.990239  -25.96355    23.223833  -19.476057
  -11.676687]","[0.48330176 0.5987935  0.57605547 0.42583448 0.356167   0.31847802
 0.3105086  0.34322235 0.3074849  0.35060006 0.40468585 0.38473427]","[25.13154641 13.90626056 19.37551524 21.44942645 40.29971861 54.22857781
 28.39840845]",2480.5857959331606,1384.0695148682942,0.2935049019607843
5714,voice_5715.mp3,متخصصان طب سنتی بر این باورند که طلبی طبعی گرم و تر دارد,فارسی,male,normal,"[-415.4526      72.64628    -26.16353     49.000347   -14.624877
   35.579212   -48.965176     4.902436   -10.137295    -8.287857
   15.234951   -29.735907     6.6099763]","[0.45471063 0.5137571  0.59235674 0.5530608  0.45892984 0.32240945
 0.356079   0.4759662  0.48876816 0.43725663 0.4014722  0.40768746]","[25.29790044 14.02436782 17.81240052 21.51789486 34.59046524 54.10148798
 28.62032105]",2592.0137119758283,1466.0505968326104,0.33069819150086505
5715,voice_5716.mp3,از دیگر فواید طالبی کمک به کنترل سطح قند خون است. ,فارسی,male,normal,"[-338.67056     82.16209    -19.53226     35.475197   -14.375478
   22.794855   -26.382704     7.0858703  -24.877363     3.4507527
    4.306486   -34.614304    16.20853  ]","[0.32003695 0.48689    0.68268216 0.5575313  0.46360663 0.3815543
 0.36744323 0.44653064 0.4226357  0.32504925 0.2939852  0.24910066]","[25.83393273 14.29872182 17.79223158 19.72824934 32.78964316 52.63315455
 29.27828498]",2378.7319703286416,1373.074591717383,0.2876316505142405
5716,voice_5717.mp3,یکی از علل بیماری دیابت مصرف بیش از اندازه خوراکی‌های چرب و شیرین است.,فارسی,male,normal,"[-458.88205     75.53412    -25.526342    61.230904   -29.954525
   14.690748   -19.34143     -2.6995804  -16.46697      4.340535
    6.271002   -30.66977      9.169014 ]","[0.45010588 0.57773876 0.5677265  0.44753724 0.48123208 0.51347697
 0.47175655 0.43615425 0.36582658 0.3089326  0.31811407 0.34928235]","[24.73419562 14.19232905 17.51115445 21.13334486 32.12068608 52.85091592
 28.27805347]",2409.6305525269804,1339.6668517875894,0.30669426195549243
5717,voice_5718.mp3,مصرف طالبی موجب احساس سیری شده و از این طریق می‌تواند از دیابت جلوگیری کند.,فارسی,male,normal,"[-381.15857     48.19476     -9.004852    88.59734    -16.241552
   25.794931   -29.957056    -1.1772027  -20.50951    -11.794677
   11.629841   -21.68878      7.0346675]","[0.44155717 0.5352172  0.60609335 0.47260395 0.38299644 0.30564946
 0.2970222  0.40268466 0.418971   0.34112272 0.24017918 0.29077846]","[25.7809975  14.22431076 22.93176173 25.39645466 33.41630412 53.9277471
 28.92085417]",2589.4940740538195,1357.3891395953053,0.30479762300531915
5718,voice_5719.mp3, یعنی موجب کاهش نوسان سطح قند خون و کنترل ان می‌شود. ,فارسی,male,normal,"[-449.5678     103.75972    -32.262825    28.199743   -26.593412
   45.557034   -44.204865     1.6271466   -9.292868    -7.5855236
    9.424893   -32.957787    11.422978 ]","[0.3719686  0.5166075  0.6105544  0.51620156 0.46526596 0.51189727
 0.4344135  0.43816188 0.4257986  0.3842607  0.37905473 0.33898014]","[26.07640046 13.71867999 16.80685017 17.98143552 35.18685471 52.87516941
 29.10334822]",2301.6779484196086,1440.5130618030992,0.2746310763888889
5719,voice_5720.mp3,از دیگر فواید طالبی تاثیر این میوه در حفظ سلامت کلیه‌ها است,فارسی,male,normal,"[-482.40598    100.86462    -41.466442    59.977745   -13.138609
   25.434248   -43.39576      8.992167   -21.411013    -2.3536575
   10.660902   -33.56883     14.517687 ]","[0.3820189  0.45220706 0.60632116 0.54058594 0.45667708 0.34056032
 0.35581002 0.4705179  0.47355065 0.37153372 0.32887855 0.35349253]","[25.94350636 14.92512926 19.22869092 19.74844026 31.91644401 52.81812575
 28.23593417]",2349.195777652501,1347.4153606638715,0.27925666360294116
5720,voice_5721.mp3,یکی از فواید طالبی این است که این میوه منبعی غنی از مواد مغذی بوده و از بارداری سالم حمایت می‌کند.,فارسی,male,normal,"[-451.23676     92.449005   -29.352156    61.4787     -18.66803
   37.188263   -31.035067    -3.8255692  -14.549704   -10.524131
   16.8642     -31.705261     8.503524 ]","[0.41922957 0.43079713 0.46365708 0.4792998  0.4685706  0.35432675
 0.3595894  0.41488865 0.4568657  0.4760072  0.4229359  0.37462318]","[27.22381321 14.61128603 20.09759597 20.33293405 36.68109918 53.23169529
 29.98855725]",2253.660370909541,1441.8982115882081,0.2539889427923387
5721,voice_5722.mp3,طالبی یک بمب انرژی برای خانم‌های باردار است.,فارسی,male,normal,"[-3.7939923e+02  9.5022034e+01 -2.6766438e+01  6.2794319e+01
 -2.1830847e+01  3.1276611e+01 -2.3371693e+01 -8.9822550e+00
 -2.3335732e+01 -6.6365509e+00  2.0695450e+01 -2.8289671e+01
 -1.0912909e-01]","[0.38714647 0.40563425 0.40611145 0.49688554 0.5321051  0.34313223
 0.32867774 0.3551154  0.36901626 0.3776103  0.30444965 0.3376694 ]","[27.25662471 15.28141472 21.12592379 23.18641477 35.79246667 51.69394724
 29.89923582]",2102.9915149334565,1312.6603826589362,0.23150900135869565
5722,voice_5723.mp3, تقویت سیستم ایمنی بدن شده و این از دیگر فواید طالبی است. ,فارسی,male,normal,"[-390.69257    52.71525   -26.556961   52.68017   -16.944748   29.54914
  -36.589504    4.601902  -12.868157   -9.865623    8.339616  -22.32269
   11.183453]","[0.39201197 0.37974253 0.4648594  0.44065735 0.47656947 0.41996875
 0.3004953  0.33834127 0.39958534 0.44853795 0.49322549 0.46742758]","[25.62938128 13.62141227 20.15317586 20.58040746 32.88446587 54.57179887
 28.96462035]",2653.132752569612,1400.8760598003992,0.3193102384868421
5723,voice_5724.mp3, طالبی می‌تواند از بروز نواقص عصبی در نوزادان جلوگیری کرده,فارسی,male,normal,"[-462.42105    111.45882    -34.54717     52.331093   -19.74483
   41.316418   -42.52344     -9.538203    -7.6174936   -8.443828
   13.813695   -22.738865    11.491656 ]","[0.4441129  0.4498057  0.4425477  0.3878105  0.37996027 0.36235285
 0.3533929  0.42337915 0.43834645 0.49580595 0.53280145 0.4548732 ]","[28.31582389 14.32559951 18.90038336 21.03930895 36.27582796 52.4920634
 29.78905585]",2170.2663975256924,1339.2835226542963,0.24494375426912568
5724,voice_5725.mp3,طالبی توانایی تضمین سلامت نوزادان را بدون هیچ عوارض جانبی دارد.,فارسی,male,normal,"[-351.3257     101.98178    -38.17376     51.987125    -5.8227944
   30.86187    -34.565865    -0.5377252  -32.013412     3.7258713
   13.121467   -29.892073    20.127653 ]","[0.38295743 0.41577703 0.4827178  0.47242987 0.50017416 0.43915606
 0.3191671  0.38670865 0.48538935 0.4481578  0.38336748 0.3498515 ]","[27.3474872  13.93647464 21.00924996 20.14206078 32.26278406 51.13451623
 30.4834703 ]",2215.801154151294,1380.3810951329908,0.24031963045634921
5725,voice_5726.mp3,با دانه‌های سفید درخور گوارش و هضم انجام گرفتهاست.,فارسی,male,normal,"[-409.2299      77.8585     -32.660347    40.16961    -21.225245
   39.383827   -31.122622     6.3224664  -16.349958    -9.474101
   11.586017   -24.789005     5.241281 ]","[0.4468096  0.5086401  0.5496668  0.5482083  0.578557   0.39407605
 0.33574247 0.36598358 0.39646897 0.43354535 0.4124558  0.40163   ]","[25.9231989  13.73641257 18.21885239 19.67928555 32.02162628 53.88354301
 29.41799003]",2561.4150400851877,1435.2098162754103,0.32469302318135246
